"July 05, 2017 at 09:13AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 05, 2017 at 02:42PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 06, 2017 at 09:10AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 06, 2017 at 11:47AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 06, 2017 at 03:18PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 07, 2017 at 09:14AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 07, 2017 at 03:33PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 10, 2017 at 09:23AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 10, 2017 at 01:09PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 11, 2017 at 09:20AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 12, 2017 at 09:10AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 12, 2017 at 12:28PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 12, 2017 at 12:38PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 13, 2017 at 09:12AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 14, 2017 at 09:13AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 17, 2017 at 09:15AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 18, 2017 at 09:09AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 19, 2017 at 09:19AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 20, 2017 at 09:15AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 20, 2017 at 02:59PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 21, 2017 at 09:17AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 24, 2017 at 09:20AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 25, 2017 at 09:14AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 26, 2017 at 09:26AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 27, 2017 at 09:13AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 28, 2017 at 09:17AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"July 31, 2017 at 09:28AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 01, 2017 at 09:15AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 01, 2017 at 01:23PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 02, 2017 at 09:07AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 03, 2017 at 09:11AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 04, 2017 at 09:09AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 07, 2017 at 09:19AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 08, 2017 at 09:11AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 10, 2017 at 09:18AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 11, 2017 at 09:35AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 14, 2017 at 09:13AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 15, 2017 at 09:17AM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
"August 15, 2017 at 12:19PM",,"https://maps.google.com/?q=50.4137910801973,-4.13057565689869&z=17",,,,,
